client_id,client_version_id,reference_date,transaction_count,transaction_volume,digital_transaction_count,digital_transaction_volume,mobile_app_login_count,credit_card_count,secured_loan_count,unsecured_loan_count,product_count,new_customer_flag,digitally_active_flag,credit_card_flag,loan_flag,digital_loan_flag,monthly_income,monthly_profitability,deposit_flag,insurance_flag
CL00017,CV00017-01,2024-11-30,7,2380.53,5,1904.80,9,0,0,0,0,N,Y,N,N,N,3988.82,0.84,N,N
CL00017,CV00017-01,2024-12-31,3,1223.76,2,811.16,12,1,0,0,1,N,Y,Y,N,N,3513.59,0.77,N,N
CL00018,CV00018-01,2024-01-31,5,2009.69,2,1040.30,8,0,0,0,0,N,Y,N,N,N,4055.31,2.55,N,N
CL00018,CV00018-01,2024-02-29,6,2078.06,4,1221.05,3,0,0,0,1,N,Y,N,N,N,3407.07,-0.37,Y,N
CL00018,CV00018-01,2024-03-31,1,304.23,1,150.13,7,0,0,0,1,N,N,N,N,N,3834.58,-0.68,Y,N
CL00018,CV00018-01,2024-04-30,5,1917.74,3,850.45,4,0,0,1,2,N,Y,N,Y,Y,4142.03,5.00,Y,N
CL00018,CV00018-01,2024-05-31,8,3266.37,4,1571.22,3,0,0,0,0,N,Y,N,N,N,3476.81,3.55,N,N
CL00018,CV00018-01,2024-06-30,4,1721.75,2,841.56,7,1,0,1,2,N,Y,Y,Y,Y,3554.23,9.87,N,N
CL00018,CV00018-01,2024-07-31,4,1277.15,3,763.99,7,1,0,0,1,N,Y,Y,N,N,2959.67,4.08,N,N
CL00018,CV00018-01,2024-08-31,6,1676.22,3,712.37,9,0,0,0,0,N,Y,N,N,N,1869.80,-2.36,N,N
CL00018,CV00018-01,2024-09-30,6,2704.42,3,1537.00,8,0,0,0,0,N,Y,N,N,N,2345.18,6.23,N,N
CL00018,CV00018-01,2024-10-31,5,1535.35,3,1004.92,3,1,0,1,2,N,Y,Y,Y,N,3310.83,9.16,N,N
CL00018,CV00018-01,2024-11-30,3,1073.42,1,493.15,6,0,0,0,0,N,N,N,N,N,4613.57,-0.28,N,N
CL00018,CV00018-01,2024-12-31,5,2231.32,2,974.55,7,1,0,1,2,N,Y,Y,Y,N,4775.90,7.42,N,N
CL00019,CV00019-01,2024-01-31,10,3320.70,6,2171.09,9,0,0,0,1,N,Y,N,N,N,5537.21,8.47,Y,N
CL00019,CV00019-01,2024-02-29,4,1703.35,2,1104.75,9,0,0,0,0,N,Y,N,N,N,5639.94,6.08,N,N
CL00019,CV00019-01,2024-03-31,9,4446.58,6,3196.80,7,0,0,1,1,N,Y,N,Y,N,3730.74,7.44,N,N
CL00019,CV00019-01,2024-04-30,5,2882.74,3,1569.04,9,0,0,1,2,N,Y,N,Y,N,5099.13,15.16,Y,N
CL00019,CV00019-01,2024-05-31,3,1728.25,2,1055.80,7,1,0,0,2,N,Y,Y,N,N,5676.10,8.47,N,Y
CL00019,CV00019-01,2024-06-30,8,3970.88,4,2139.02,6,0,0,1,1,N,Y,N,Y,Y,6074.65,10.89,N,N
CL00019,CV00019-01,2024-07-31,11,5557.78,7,3260.77,5,0,1,0,2,N,Y,N,Y,N,5166.40,14.33,Y,N
CL00019,CV00019-01,2024-08-31,5,1659.89,3,893.06,7,0,0,1,2,N,Y,N,Y,Y,4263.82,8.59,Y,N
CL00019,CV00019-01,2024-09-30,5,2526.06,3,1518.90,8,0,0,1,2,N,Y,N,Y,Y,6301.75,6.03,Y,N
CL00019,CV00019-01,2024-10-31,6,3729.64,4,2563.29,5,1,0,0,1,N,Y,Y,N,N,5330.35,6.34,N,N
CL00019,CV00019-01,2024-11-30,9,4960.15,6,3864.04,6,0,0,1,2,N,Y,N,Y,Y,5648.83,15.89,Y,N
CL00019,CV00019-01,2024-12-31,3,2011.44,2,1177.52,6,1,0,0,1,N,Y,Y,N,N,4843.66,6.25,N,N
CL00020,CV00020-01,2024-01-31,5,2032.23,1,555.26,6,0,0,0,0,N,N,N,N,N,3926.11,-2.22,N,N
CL00020,CV00020-01,2024-02-29,6,2030.91,2,621.05,7,1,0,0,1,N,Y,Y,N,N,4621.34,4.74,N,N
CL00020,CV00020-01,2024-03-31,3,1620.04,1,652.89,2,1,0,0,2,N,N,Y,N,N,4029.36,1.50,Y,N
CL00020,CV00020-01,2024-04-30,4,1377.27,1,492.66,6,0,0,0,1,N,N,N,N,N,3042.11,-0.27,N,Y
CL00020,CV00020-01,2024-05-31,6,2115.76,2,571.69,2,0,0,1,1,N,Y,N,Y,Y,4297.34,1.26,N,N
CL00020,CV00020-01,2024-06-30,7,3064.94,3,1230.01,1,0,0,0,0,N,Y,N,N,N,5183.99,-0.01,N,N
CL00020,CV00020-01,2024-07-31,3,803.65,1,251.87,5,1,1,0,2,N,N,Y,Y,N,3742.23,-0.63,N,N
CL00020,CV00020-01,2024-08-31,7,3723.63,3,1625.41,2,0,0,1,1,N,Y,N,Y,Y,3593.25,7.28,N,N
CL00020,CV00020-01,2024-09-30,8,3240.19,3,1407.88,3,0,0,0,0,N,Y,N,N,N,6005.23,6.61,N,N
CL00020,CV00020-01,2024-10-31,2,864.07,1,301.49,4,0,0,1,3,N,N,N,Y,N,5044.00,-0.21,Y,Y
CL00020,CV00020-01,2024-11-30,11,6215.17,3,1417.47,9,1,0,0,1,N,Y,Y,N,N,4292.88,13.58,N,N
CL00020,CV00020-01,2024-12-31,3,1154.14,1,477.56,7,0,1,1,2,N,N,N,Y,N,1566.60,1.69,N,N
CL00021,CV00021-01,2024-01-31,10,5154.11,5,2463.18,3,0,0,0,0,N,Y,N,N,N,4537.02,9.18,N,N
CL00021,CV00021-01,2024-02-29,6,2257.41,4,1567.86,10,0,0,1,2,N,Y,N,Y,Y,4723.54,9.91,Y,N
CL00021,CV00021-01,2024-03-31,6,3466.83,4,2324.92,14,0,0,0,0,N,Y,N,N,N,3639.85,0.76,N,N
CL00021,CV00021-01,2024-04-30,7,3134.24,5,2431.69,5,1,0,0,2,N,Y,Y,N,N,4636.45,7.22,Y,N
CL00021,CV00021-01,2024-05-31,4,2105.57,2,1241.95,9,1,0,1,4,N,Y,Y,Y,N,4991.40,14.51,Y,Y
CL00021,CV00021-01,2024-06-30,8,3057.93,5,1526.93,13,0,0,0,1,N,Y,N,N,N,4226.86,13.28,Y,N
CL00021,CV00021-01,2024-07-31,3,1338.32,2,1038.74,6,1,0,0,2,N,Y,Y,N,N,4308.34,11.88,N,Y
CL00021,CV00021-01,2024-08-31,9,4145.63,6,2946.10,9,1,0,0,1,N,Y,Y,N,N,6175.62,8.06,N,N
CL00021,CV00021-01,2024-09-30,5,1827.88,3,1126.29,5,1,0,0,2,N,Y,Y,N,N,3860.84,5.87,N,Y
CL00021,CV00021-01,2024-10-31,10,3684.67,6,2182.26,5,0,0,0,1,N,Y,N,N,N,3310.91,8.96,N,Y
CL00021,CV00021-01,2024-11-30,5,2625.78,4,2285.10,7,1,0,0,1,N,Y,Y,N,N,5867.36,1.73,N,N
CL00021,CV00021-01,2024-12-31,10,5341.68,7,3619.04,8,0,0,0,0,N,Y,N,N,N,4782.13,8.33,N,N
CL00022,CV00022-01,2024-01-31,4,1284.59,1,411.69,4,1,0,0,1,N,N,Y,N,N,2883.27,-3.63,N,N
CL00022,CV00022-01,2024-02-29,4,1628.53,2,750.30,5,0,0,0,1,N,Y,N,N,N,2347.58,6.89,N,Y
CL00022,CV00022-01,2024-03-31,3,1270.64,1,451.96,3,1,0,0,2,N,N,Y,N,N,1200.00,5.60,N,Y
CL00022,CV00022-01,2024-04-30,6,1731.03,2,711.27,3,0,0,0,1,N,Y,N,N,N,2954.65,1.18,N,Y
CL00022,CV00022-01,2024-05-31,3,1020.13,1,369.12,6,0,0,0,0,N,N,N,N,N,2693.90,-1.47,N,N
CL00022,CV00022-01,2024-06-30,9,3473.82,3,1251.12,3,1,0,0,2,N,Y,Y,N,N,3624.32,4.59,Y,N
CL00022,CV00022-01,2024-07-31,6,1832.51,3,811.01,4,1,0,0,1,N,Y,Y,N,N,1200.00,3.65,N,N
CL00022,CV00022-01,2024-08-31,8,2546.81,4,1143.91,4,0,0,0,1,N,Y,N,N,N,4112.94,13.58,Y,N
CL00022,CV00022-01,2024-09-30,4,1129.63,2,532.57,7,0,0,0,0,N,Y,N,N,N,3084.61,-3.78,N,N
CL00022,CV00022-01,2024-10-31,5,2591.14,3,1503.47,6,1,0,0,2,N,Y,Y,N,N,3163.32,7.44,Y,N
CL00022,CV00022-01,2024-11-30,5,2248.90,2,1005.95,5,0,0,0,0,N,Y,N,N,N,3662.01,0.73,N,N
CL00022,CV00022-01,2024-12-31,3,1392.97,1,547.62,3,0,0,0,0,N,N,N,N,N,4078.72,-8.71,N,N
CL00023,CV00023-01,2024-01-31,7,2751.46,5,1907.31,10,1,0,0,1,N,Y,Y,N,N,3826.20,2.67,N,N
CL00023,CV00023-01,2024-02-29,6,1860.67,4,1368.94,6,0,1,1,2,N,Y,N,Y,N,3284.67,10.69,N,N
CL00023,CV00023-01,2024-03-31,9,3146.18,6,2364.89,8,1,0,0,2,N,Y,Y,N,N,2422.62,10.20,Y,N
CL00023,CV00023-01,2024-04-30,5,2048.55,3,1484.19,9,1,0,0,2,N,Y,Y,N,N,3867.61,10.78,Y,N
CL00023,CV00023-01,2024-05-31,6,1921.91,3,1007.80,10,1,0,0,1,N,Y,Y,N,N,2643.70,3.44,N,N
CL00023,CV00023-01,2024-06-30,5,2358.42,4,2028.59,14,0,0,0,0,N,Y,N,N,N,4190.72,3.15,N,N
CL00023,CV00023-01,2024-07-31,5,2534.28,4,2238.82,4,0,0,0,1,N,Y,N,N,N,2747.00,9.95,Y,N
CL00023,CV00023-01,2024-08-31,12,5218.19,9,4005.31,7,0,0,0,0,N,Y,N,N,N,2115.34,4.32,N,N
CL00023,CV00023-01,2024-09-30,7,2562.78,4,1733.15,10,0,0,0,1,N,Y,N,N,N,1682.75,12.41,Y,N
CL00023,CV00023-01,2024-10-31,10,4954.51,6,3379.76,11,0,0,0,1,N,Y,N,N,N,3479.12,9.89,N,Y
CL00023,CV00023-01,2024-11-30,7,2212.49,5,1361.94,3,1,0,0,2,N,Y,Y,N,N,1957.92,9.48,N,Y
CL00023,CV00023-01,2024-12-31,6,2876.23,5,2161.85,3,1,0,0,2,N,Y,Y,N,N,2886.24,9.56,N,Y
CL00024,CV00024-01,2024-01-31,8,3657.41,3,1345.61,3,1,0,0,2,N,Y,Y,N,N,2021.25,8.07,Y,N
CL00024,CV00024-01,2024-02-29,2,991.97,1,315.99,2,0,0,0,0,N,N,N,N,N,3912.63,2.19,N,N
CL00024,CV00024-01,2024-03-31,9,4544.38,2,1237.86,3,0,0,1,2,N,Y,N,Y,N,5723.32,6.11,Y,N
CL00024,CV00024-01,2024-04-30,5,2190.97,2,567.08,6,1,0,0,1,N,Y,Y,N,N,4599.64,3.39,N,N
CL00024,CV00024-01,2024-05-31,5,2191.08,1,409.28,6,0,0,0,0,N,N,N,N,N,4490.80,1.10,N,N
CL00024,CV00024-01,2024-06-30,8,3949.94,3,1274.54,3,0,0,0,1,N,Y,N,N,N,3989.68,4.53,Y,N
CL00024,CV00024-01,2024-07-31,6,3225.20,1,541.92,3,0,1,0,1,N,N,N,Y,N,4305.52,1.23,N,N
CL00024,CV00024-01,2024-08-31,6,2608.23,1,336.78,5,0,0,0,1,N,N,N,N,N,3824.50,-0.00,Y,N
CL00024,CV00024-01,2024-09-30,4,1730.28,1,387.01,4,1,0,0,2,N,N,Y,N,N,4856.35,1.85,Y,N
CL00024,CV00024-01,2024-10-31,7,3734.25,3,1217.03,1,0,1,0,1,N,Y,N,Y,Y,5237.98,9.50,N,N
CL00024,CV00024-01,2024-11-30,6,2236.51,2,765.82,2,1,0,1,3,N,Y,Y,Y,N,5579.35,6.32,N,Y
CL00024,CV00024-01,2024-12-31,10,4493.51,3,1455.09,4,0,0,0,1,N,Y,N,N,N,3842.26,7.19,Y,N
CL00025,CV00025-01,2024-01-31,6,2033.34,3,980.84,6,0,0,0,0,N,Y,N,N,N,4285.04,4.47,N,N
CL00025,CV00025-01,2024-02-29,8,2750.11,5,2079.75,11,0,1,0,3,N,Y,N,Y,N,2501.75,16.45,Y,Y
CL00025,CV00025-01,2024-03-31,7,2952.96,4,1873.98,5,0,0,0,1,N,Y,N,N,N,2833.94,7.95,Y,N
CL00025,CV00025-01,2024-04-30,6,1717.87,4,922.47,3,1,0,0,1,N,Y,Y,N,N,3308.10,7.99,N,N
CL00025,CV00025-01,2024-05-31,6,2050.10,3,1016.30,6,1,0,0,2,N,Y,Y,N,N,3391.24,12.91,Y,N
CL00025,CV00025-01,2024-06-30,9,2582.51,5,1332.39,9,0,0,0,1,N,Y,N,N,N,2928.26,10.00,N,Y
CL00025,CV00025-01,2024-07-31,7,2579.22,5,1714.33,11,0,0,0,0,N,Y,N,N,N,4416.39,1.23,N,N
CL00025,CV00025-01,2024-08-31,8,2516.85,4,1171.48,10,1,0,1,2,N,Y,Y,Y,Y,3852.94,5.40,N,N
CL00025,CV00025-01,2024-09-30,5,1641.60,3,791.40,5,0,0,0,0,N,Y,N,N,N,2621.20,4.75,N,N
CL00025,CV00025-01,2024-10-31,7,2131.41,4,1234.89,11,1,0,0,2,N,Y,Y,N,N,1796.14,3.50,Y,N
CL00025,CV00025-01,2024-11-30,6,2767.23,4,1562.90,6,0,0,0,1,N,Y,N,N,N,3612.13,11.34,Y,N
CL00025,CV00025-01,2024-12-31,6,2400.59,4,1395.97,4,0,0,0,0,N,Y,N,N,N,3942.63,0.83,N,N
CL00026,CV00026-01,2024-01-31,3,1669.11,3,1334.79,7,1,0,1,2,N,Y,Y,Y,N,4442.37,6.75,N,N
CL00026,CV00026-01,2024-02-29,3,997.62,2,709.06,11,0,0,0,2,N,Y,N,N,N,4534.99,6.61,Y,Y
CL00026,CV00026-01,2024-03-31,7,2649.94,6,1926.93,11,1,0,0,1,N,Y,Y,N,N,6260.32,5.04,N,N
CL00026,CV00026-01,2024-04-30,5,2592.35,4,2261.09,11,1,0,0,2,N,Y,Y,N,N,4057.94,11.59,Y,N
CL00026,CV00026-01,2024-05-31,6,3085.61,4,2363.69,5,0,0,0,0,N,Y,N,N,N,4636.04,7.46,N,N
CL00026,CV00026-01,2024-06-30,5,2342.84,3,1770.67,5,0,0,0,0,N,Y,N,N,N,3491.65,-2.05,N,N
CL00026,CV00026-01,2024-07-31,6,1919.41,5,1538.50,5,1,0,0,1,N,Y,Y,N,N,3748.87,3.52,N,N
CL00026,CV00026-01,2024-08-31,3,1333.80,2,995.15,8,1,0,0,3,N,Y,Y,N,N,4675.33,9.22,Y,Y
CL00026,CV00026-01,2024-09-30,4,1825.59,3,1370.74,4,0,0,0,1,N,Y,N,N,N,4306.58,7.60,N,Y
CL00026,CV00026-01,2024-10-31,7,2163.13,5,1717.91,7,0,0,1,2,N,Y,N,Y,Y,5497.00,5.60,N,Y
CL00026,CV00026-01,2024-11-30,8,3911.76,7,3346.94,7,1,0,0,1,N,Y,Y,N,N,3345.43,10.55,N,N
CL00026,CV00026-01,2024-12-31,6,2140.11,5,1917.85,7,0,0,0,0,N,Y,N,N,N,4047.68,2.71,N,N
CL00027,CV00027-01,2024-01-31,4,1170.17,1,133.45,2,0,0,0,0,N,N,N,N,N,3452.83,2.56,N,N
CL00027,CV00027-01,2024-02-29,5,2626.02,0,89.08,2,1,0,0,1,N,N,Y,N,N,2860.78,5.38,N,N
CL00027,CV00027-01,2024-03-31,6,1954.64,1,272.18,2,1,0,1,2,N,N,Y,Y,N,1324.61,2.79,N,N
CL00027,CV00027-01,2024-04-30,3,1167.43,0,0.00,8,1,0,0,1,N,N,Y,N,N,1882.54,-5.08,N,N
CL00027,CV00027-01,2024-05-31,6,2234.74,0,66.63,3,0,0,0,0,N,N,N,N,N,2197.33,-6.13,N,N
CL00027,CV00027-01,2024-06-30,1,352.08,0,12.57,3,0,0,1,2,N,N,N,Y,N,2455.76,-0.86,Y,N
CL00027,CV00027-01,2024-07-31,7,2405.72,1,449.57,4,1,0,0,1,N,N,Y,N,N,3353.93,2.72,N,N
CL00027,CV00027-01,2024-08-31,3,1309.17,0,60.08,5,0,0,1,1,N,N,N,Y,N,2753.08,-4.69,N,N
CL00027,CV00027-01,2024-09-30,0,0.00,0,0.00,2,0,0,0,0,N,N,N,N,N,2027.21,-1.56,N,N
CL00027,CV00027-01,2024-10-31,3,831.37,0,0.00,1,0,0,0,0,N,N,N,N,N,3161.87,1.44,N,N
CL00027,CV00027-01,2024-11-30,3,817.17,0,60.55,2,1,1,0,2,N,N,Y,Y,N,4660.25,2.87,N,N
CL00027,CV00027-01,2024-12-31,2,634.80,0,38.14,2,1,0,0,1,N,N,Y,N,N,2911.96,-3.37,N,N
CL00028,CV00028-01,2024-01-31,4,1672.17,1,375.39,3,1,0,0,1,N,N,Y,N,N,2816.25,1.60,N,N
CL00028,CV00028-01,2024-02-29,9,3462.86,1,493.70,1,0,1,0,1,N,N,N,Y,N,5907.56,2.19,N,N
CL00028,CV00028-01,2024-03-31,2,573.41,1,157.38,3,0,0,0,1,N,N,N,N,N,4667.30,-2.99,N,Y
CL00028,CV00028-01,2024-04-30,3,1437.68,1,289.71,1,0,0,0,2,N,N,N,N,N,3997.15,2.40,Y,Y
CL00028,CV00028-01,2024-05-31,2,812.09,0,19.98,2,0,0,0,1,N,N,N,N,N,5150.06,-1.30,Y,N
CL00028,CV00028-01,2024-06-30,5,2144.95,1,449.76,4,0,0,0,1,N,N,N,N,N,5025.99,3.63,N,Y
CL00028,CV00028-01,2024-07-31,1,340.63,0,6.62,2,0,0,0,0,N,N,N,N,N,4526.95,-5.13,N,N
CL00028,CV00028-01,2024-08-31,3,1118.14,0,180.71,3,0,0,1,1,N,N,N,Y,N,5460.20,1.43,N,N
CL00028,CV00028-01,2024-09-30,4,1398.13,1,285.69,2,0,0,0,0,N,N,N,N,N,4641.05,-1.79,N,N
CL00028,CV00028-01,2024-10-31,7,3824.25,1,769.90,2,0,0,0,0,N,N,N,N,N,4822.43,5.30,N,N
CL00028,CV00028-01,2024-11-30,3,1397.87,1,359.16,4,0,1,0,2,N,N,N,Y,N,3723.89,3.70,N,Y
CL00028,CV00028-01,2024-12-31,7,1819.45,1,284.57,4,1,0,0,3,N,N,Y,N,N,3141.49,8.73,Y,Y
CL00029,CV00029-01,2024-01-31,3,1051.63,2,699.86,8,0,0,0,0,N,Y,N,N,N,3709.00,1.47,N,N
CL00029,CV00029-01,2024-02-29,5,1561.81,4,1063.58,2,0,0,0,1,N,Y,N,N,N,3323.29,8.59,Y,N
CL00029,CV00029-01,2024-03-31,6,2541.09,5,2139.64,10,0,0,0,0,N,Y,N,N,N,3714.82,5.90,N,N
CL00029,CV00029-01,2024-04-30,9,4343.11,6,2922.89,8,1,0,0,2,N,Y,Y,N,N,5271.54,16.45,N,Y
CL00029,CV00029-01,2024-05-31,6,2756.39,4,1562.43,10,0,0,1,2,N,Y,N,Y,N,3516.28,7.96,Y,N
CL00029,CV00029-01,2024-06-30,8,3706.01,5,2624.78,7,0,0,0,0,N,Y,N,N,N,4387.83,2.35,N,N
CL00029,CV00029-01,2024-07-31,7,2138.53,5,1250.67,12,0,0,1,3,N,Y,N,Y,N,4644.01,7.33,Y,Y
CL00029,CV00029-01,2024-08-31,9,3308.46,6,2262.43,11,0,0,0,0,N,Y,N,N,N,2343.81,4.99,N,N
CL00029,CV00029-01,2024-09-30,4,1766.86,3,1110.96,13,0,0,0,1,N,Y,N,N,N,2943.40,5.42,Y,N
CL00029,CV00029-01,2024-10-31,0,0.00,0,0.00,12,0,0,0,1,N,N,N,N,N,3179.21,0.17,N,Y
CL00029,CV00029-01,2024-11-30,2,839.47,1,540.75,5,0,0,0,2,N,N,N,N,N,3325.57,3.36,Y,Y
CL00029,CV00029-01,2024-12-31,4,1470.38,2,827.74,11,1,0,0,1,N,Y,Y,N,N,6132.17,2.86,N,N
CL00030,CV00030-01,2024-01-31,15,7671.97,10,5200.71,10,1,1,0,3,N,Y,Y,Y,Y,7051.04,30.06,Y,N
CL00030,CV00030-01,2024-02-29,10,4508.82,7,3025.40,12,1,0,0,2,N,Y,Y,N,N,5099.83,14.41,Y,N
CL00030,CV00030-01,2024-03-31,8,4000.57,6,3086.87,9,1,0,0,2,N,Y,Y,N,N,5571.08,13.70,N,Y
CL00030,CV00030-01,2024-04-30,10,6880.94,6,4893.90,5,1,0,0,1,N,Y,Y,N,N,6957.29,17.86,N,N
CL00030,CV00030-01,2024-05-31,6,3686.78,4,2246.31,3,0,0,0,0,N,Y,N,N,N,6168.69,11.21,N,N
CL00030,CV00030-01,2024-06-30,9,4425.89,6,2954.82,10,1,0,0,1,N,Y,Y,N,N,6119.85,14.45,N,N
CL00030,CV00030-02,2024-07-31,4,2084.31,3,1143.10,3,1,0,0,3,N,Y,Y,N,N,3984.53,11.29,Y,Y
CL00030,CV00030-02,2024-08-31,10,4719.08,6,2737.55,6,1,0,1,3,N,Y,Y,Y,Y,3611.69,15.59,Y,N
CL00030,CV00030-02,2024-09-30,4,1763.54,3,1134.13,9,0,0,0,1,N,Y,N,N,N,3406.45,6.20,Y,N
CL00030,CV00030-02,2024-10-31,9,4207.45,5,2169.52,4,0,0,0,1,N,Y,N,N,N,3964.14,9.06,Y,N
CL00030,CV00030-02,2024-11-30,2,791.00,1,454.81,5,0,0,0,1,N,N,N,N,N,4768.22,-0.56,Y,N
CL00030,CV00030-02,2024-12-31,5,2632.74,3,1681.65,4,1,1,0,2,N,Y,Y,Y,Y,3261.86,12.19,N,N
CL00031,CV00031-01,2024-01-31,12,3770.48,5,1739.72,6,0,0,0,0,N,Y,N,N,N,3617.34,4.45,N,N
CL00031,CV00031-01,2024-02-29,9,4984.16,5,2660.42,9,0,0,0,0,N,Y,N,N,N,4045.72,11.96,N,N
CL00031,CV00031-01,2024-03-31,11,3937.01,7,2483.07,9,0,0,0,1,N,Y,N,N,N,4276.84,11.54,Y,N
CL00031,CV00031-01,2024-04-30,13,4383.54,9,2694.12,7,0,0,0,0,N,Y,N,N,N,3810.76,10.40,N,N
CL00031,CV00031-01,2024-05-31,9,3715.76,5,2321.44,8,1,0,0,1,N,Y,Y,N,N,4909.65,7.61,N,N
CL00031,CV00031-01,2024-06-30,7,3164.30,4,1672.37,6,0,0,0,0,N,Y,N,N,N,4472.94,7.00,N,N
CL00031,CV00031-01,2024-07-31,8,3881.77,4,2100.58,5,0,0,0,0,N,Y,N,N,N,5002.53,10.68,N,N
CL00031,CV00031-01,2024-08-31,9,3630.51,5,2000.20,2,0,0,0,1,N,Y,N,N,N,3820.11,8.96,Y,N
CL00031,CV00031-01,2024-09-30,7,3397.33,4,1957.09,8,0,0,0,0,N,Y,N,N,N,3806.13,4.48,N,N
CL00031,CV00031-01,2024-10-31,4,1392.26,3,811.97,6,0,0,0,1,N,Y,N,N,N,4310.46,3.71,Y,N
CL00031,CV00031-01,2024-11-30,6,1648.88,4,1114.78,17,1,0,1,3,N,Y,Y,Y,Y,5555.11,8.00,N,Y
CL00031,CV00031-01,2024-12-31,10,3603.88,6,1990.64,10,0,0,0,1,N,Y,N,N,N,4793.53,5.36,Y,N
CL00032,CV00032-01,2024-01-31,7,2567.55,3,1143.75,8,0,0,0,0,N,Y,N,N,N,5388.14,11.75,N,N
CL00032,CV00032-01,2024-02-29,8,3551.04,3,1199.60,8,0,0,0,1,N,Y,N,N,N,4437.47,14.47,N,Y
CL00032,CV00032-01,2024-03-31,13,5349.60,4,1889.61,3,1,0,1,2,N,Y,Y,Y,N,2582.73,22.85,N,N
CL00032,CV00032-01,2024-04-30,7,2470.96,4,1240.87,3,0,0,0,1,N,Y,N,N,N,2494.89,11.11,Y,N
CL00032,CV00032-01,2024-05-31,5,1988.11,2,714.61,5,0,0,0,0,N,Y,N,N,N,3936.82,8.51,N,N
CL00032,CV00032-01,2024-06-30,3,1214.48,1,328.31,4,0,0,0,1,N,N,N,N,N,3773.85,2.67,N,Y
CL00032,CV00032-01,2024-07-31,4,2085.20,1,760.23,5,0,0,0,0,N,N,N,N,N,4892.36,-0.93,N,N
CL00032,CV00032-01,2024-08-31,5,1919.41,2,835.65,5,1,1,0,3,N,Y,Y,Y,Y,3509.60,15.20,Y,N
CL00032,CV00032-01,2024-09-30,5,1789.45,2,691.91,7,0,0,0,0,N,Y,N,N,N,3884.47,2.92,N,N
CL00032,CV00032-01,2024-10-31,6,2977.64,2,880.03,5,1,0,1,3,N,Y,Y,Y,Y,4075.72,14.51,N,Y
CL00032,CV00032-01,2024-11-30,8,4646.23,3,1829.60,5,0,0,0,1,N,Y,N,N,N,3839.93,15.84,N,Y
CL00032,CV00032-01,2024-12-31,8,4255.92,2,1069.42,7,1,0,0,1,N,Y,Y,N,N,4543.14,15.51,N,N
CL00033,CV00033-01,2024-01-31,5,1686.13,4,1242.43,6,0,0,0,1,N,Y,N,N,N,3067.78,4.28,N,Y
CL00033,CV00033-01,2024-02-29,6,1786.53,5,1397.92,6,0,0,0,1,N,Y,N,N,N,1430.82,2.12,Y,N
CL00033,CV00033-01,2024-03-31,7,1966.60,5,1336.50,8,1,0,0,1,N,Y,Y,N,N,2565.16,4.91,N,N
CL00033,CV00033-01,2024-04-30,6,2475.40,4,1927.29,5,0,0,0,0,N,Y,N,N,N,4114.45,6.17,N,N
CL00033,CV00033-01,2024-05-31,6,2140.88,5,1688.08,6,0,0,0,1,N,Y,N,N,N,2263.71,6.26,Y,N
CL00033,CV00033-01,2024-06-30,5,1727.09,4,954.32,10,0,0,0,1,N,Y,N,N,N,1200.00,8.52,N,Y
CL00033,CV00033-01,2024-07-31,11,3972.61,8,2558.99,10,0,0,0,1,N,Y,N,N,N,1456.80,9.78,Y,N
CL00033,CV00033-01,2024-08-31,5,1627.57,4,1213.18,3,1,0,0,1,N,Y,Y,N,N,1200.00,10.93,N,N
CL00033,CV00033-01,2024-09-30,3,1005.97,2,955.95,14,0,0,0,1,N,Y,N,N,N,1534.78,-0.33,Y,N
CL00033,CV00033-01,2024-10-31,3,962.45,2,764.89,7,1,0,0,1,N,Y,Y,N,N,1606.78,5.86,N,N
CL00033,CV00033-01,2024-11-30,15,6985.05,11,5644.28,9,0,0,0,0,N,Y,N,N,N,2156.71,17.21,N,N
CL00033,CV00033-01,2024-12-31,11,4292.97,8,2776.25,4,0,0,0,0,N,Y,N,N,N,2518.11,10.75,N,N
CL00034,CV00034-01,2024-01-31,10,4987.76,7,2896.68,6,1,0,0,1,N,Y,Y,N,N,4536.34,16.39,N,N
CL00034,CV00034-01,2024-02-29,9,4294.12,7,3486.00,11,0,0,1,2,N,Y,N,Y,N,4655.96,18.38,Y,N
CL00034,CV00034-01,2024-03-31,16,6740.06,11,4592.59,5,0,0,0,1,N,Y,N,N,N,5630.78,23.00,Y,N
CL00034,CV00034-01,2024-04-30,10,5593.63,8,4884.68,9,1,0,0,1,N,Y,Y,N,N,5152.57,21.18,N,N
CL00034,CV00034-01,2024-05-31,6,4372.77,4,2372.53,2,0,0,0,1,N,Y,N,N,N,6325.46,16.40,Y,N
CL00034,CV00034-01,2024-06-30,7,2281.08,3,1043.71,9,0,0,0,1,N,Y,N,N,N,4086.21,9.63,Y,N
CL00034,CV00034-01,2024-07-31,11,6040.15,8,4248.41,8,1,0,0,2,N,Y,Y,N,N,3593.83,24.82,N,Y
CL00034,CV00034-01,2024-08-31,8,3961.50,5,2557.60,7,1,0,1,2,N,Y,Y,Y,Y,4068.30,18.61,N,N
CL00034,CV00034-01,2024-09-30,7,2938.97,4,1848.84,6,1,0,0,2,N,Y,Y,N,N,5777.13,17.49,Y,N
CL00034,CV00034-01,2024-10-31,8,3473.89,6,2430.78,9,0,0,0,1,N,Y,N,N,N,3346.40,8.02,Y,N
